gene_id	exonic_length
ENSMUSG00000070577	1385
ENSMUSG00000087273	520
ENSMUSG00000028977	12524
ENSMUSG00000086766	236
ENSMUSG00000086606	562
ENSMUSG00000086740	5876
ENSMUSG00000028975	6272
ENSMUSG00000028974	3540
ENSMUSG00000028971	677
ENSMUSG00000073705	1909
ENSMUSG00000028961	6447
ENSMUSG00000063077	17809
ENSMUSG00000028960	7618
ENSMUSG00000085286	756
ENSMUSG00000085807	317
ENSMUSG00000085819	2903
ENSMUSG00000028996	718
ENSMUSG00000028992	3037
ENSMUSG00000087198	747
ENSMUSG00000028990	1866
ENSMUSG00000028988	2792
ENSMUSG00000086949	884
ENSMUSG00000039953	4662
ENSMUSG00000039936	6259
ENSMUSG00000044700	8944
ENSMUSG00000028982	1887
ENSMUSG00000085403	876
ENSMUSG00000085368	420
ENSMUSG00000084807	486
ENSMUSG00000039911	4396
ENSMUSG00000086767	768
ENSMUSG00000028980	5236
ENSMUSG00000086665	404
ENSMUSG00000047875	4900
ENSMUSG00000087094	2485
ENSMUSG00000028976	3402
ENSMUSG00000062064	1867
ENSMUSG00000028972	1816
ENSMUSG00000063524	5379
ENSMUSG00000039852	8528
ENSMUSG00000085213	469
ENSMUSG00000039838	4395
ENSMUSG00000085869	578
ENSMUSG00000085097	757
ENSMUSG00000078492	593
ENSMUSG00000028967	3582
ENSMUSG00000028964	2479
ENSMUSG00000028965	2722
ENSMUSG00000014592	14570
ENSMUSG00000028963	538
ENSMUSG00000028957	9608
ENSMUSG00000028955	2889
ENSMUSG00000078491	746
ENSMUSG00000085593	1084
ENSMUSG00000039768	10678
ENSMUSG00000039759	1334
ENSMUSG00000047777	3205
ENSMUSG00000073700	3986
ENSMUSG00000028952	3199
ENSMUSG00000028950	2863
ENSMUSG00000028948	4956
ENSMUSG00000039713	5430
ENSMUSG00000024793	2277
ENSMUSG00000028943	8272
ENSMUSG00000028940	2638
ENSMUSG00000028937	2124
ENSMUSG00000085724	251
ENSMUSG00000042804	3909
ENSMUSG00000028946	1960
ENSMUSG00000039662	5287
ENSMUSG00000058498	6331
ENSMUSG00000028936	2911
ENSMUSG00000005045	9583
ENSMUSG00000085179	699
ENSMUSG00000028931	6977
ENSMUSG00000090057	318
ENSMUSG00000039577	6044
ENSMUSG00000073699	884
ENSMUSG00000085648	441
ENSMUSG00000087454	220
ENSMUSG00000039546	3048
ENSMUSG00000085390	620
ENSMUSG00000086272	1371
ENSMUSG00000047613	1552
ENSMUSG00000029027	2875
ENSMUSG00000039523	5279
ENSMUSG00000029028	3510
ENSMUSG00000078350	5761
ENSMUSG00000039492	2089
ENSMUSG00000029026	5534
ENSMUSG00000087071	2192
ENSMUSG00000029029	4335
ENSMUSG00000029030	2242
ENSMUSG00000057751	7877
ENSMUSG00000029032	5481
ENSMUSG00000039410	9321
ENSMUSG00000097871	876
ENSMUSG00000086565	736
ENSMUSG00000084987	1032
ENSMUSG00000085069	3542
ENSMUSG00000098424	512
ENSMUSG00000086810	3414
ENSMUSG00000051276	1435
ENSMUSG00000046637	4949
ENSMUSG00000087437	1297
ENSMUSG00000058183	3475
ENSMUSG00000029059	1027
ENSMUSG00000042333	1438
ENSMUSG00000092483	672
ENSMUSG00000048001	1363
ENSMUSG00000029056	3487
ENSMUSG00000029055	8112
ENSMUSG00000073686	3113
ENSMUSG00000029047	3298
ENSMUSG00000029048	1814
ENSMUSG00000029049	4320
ENSMUSG00000029050	5562
ENSMUSG00000073684	1743
ENSMUSG00000029053	6318
ENSMUSG00000098729	657
ENSMUSG00000029054	2875
ENSMUSG00000084803	5410
ENSMUSG00000078490	9951
ENSMUSG00000023153	1157
ENSMUSG00000029064	4268
ENSMUSG00000029063	3747
ENSMUSG00000042202	6574
ENSMUSG00000086682	2770
ENSMUSG00000073682	237
ENSMUSG00000085063	171
ENSMUSG00000029062	3752
ENSMUSG00000029061	2340
ENSMUSG00000029060	4724
ENSMUSG00000074738	2140
ENSMUSG00000029038	2689
ENSMUSG00000096221	2183
ENSMUSG00000084845	5514
ENSMUSG00000029036	3765
ENSMUSG00000054514	1549
ENSMUSG00000042116	3623
ENSMUSG00000073680	3471
ENSMUSG00000078487	1322
ENSMUSG00000029066	1664
ENSMUSG00000029068	5278
ENSMUSG00000065990	1766
ENSMUSG00000073679	687
ENSMUSG00000029070	2918
ENSMUSG00000029071	4996
ENSMUSG00000029072	3523
ENSMUSG00000029073	2709
ENSMUSG00000029034	3067
ENSMUSG00000051557	2329
ENSMUSG00000029033	5367
ENSMUSG00000023286	4409
ENSMUSG00000023571	1366
ENSMUSG00000050796	3184
ENSMUSG00000029076	6115
ENSMUSG00000029075	1365
ENSMUSG00000087381	1324
ENSMUSG00000041954	1524
ENSMUSG00000029074	3985
ENSMUSG00000086549	1536
ENSMUSG00000059939	3695
ENSMUSG00000110404	2908
ENSMUSG00000041936	9285
ENSMUSG00000035692	703
ENSMUSG00000078349	5095
ENSMUSG00000078486	3901
ENSMUSG00000078485	8328
ENSMUSG00000095567	4160
ENSMUSG00000096351	3588
ENSMUSG00000111895	611
ENSMUSG00000057021	3071
ENSMUSG00000106658	1044
ENSMUSG00000040274	13989
ENSMUSG00000106588	1232
ENSMUSG00000105534	1448
ENSMUSG00000058503	7398
ENSMUSG00000105656	752
ENSMUSG00000008307	3062
ENSMUSG00000040302	3071
ENSMUSG00000104891	1263
ENSMUSG00000005907	10356
ENSMUSG00000105130	734
ENSMUSG00000104950	1946
ENSMUSG00000007415	4168
ENSMUSG00000014529	2345
ENSMUSG00000040351	8541
ENSMUSG00000000600	21853
ENSMUSG00000040367	2951
ENSMUSG00000040429	3144
ENSMUSG00000040407	22102
ENSMUSG00000106535	1887
ENSMUSG00000001467	4415
ENSMUSG00000053178	1368
ENSMUSG00000044674	4197
ENSMUSG00000105560	2147
ENSMUSG00000028926	18877
ENSMUSG00000106212	3122
ENSMUSG00000105062	1754
ENSMUSG00000106472	1919
ENSMUSG00000106054	2663
ENSMUSG00000105287	3344
ENSMUSG00000105864	4759
ENSMUSG00000106202	2647
ENSMUSG00000104867	2622
ENSMUSG00000079666	1118
ENSMUSG00000046798	4228
ENSMUSG00000040464	6830
ENSMUSG00000073234	1268
ENSMUSG00000040473	7905
ENSMUSG00000015653	12144
ENSMUSG00000015652	1377
ENSMUSG00000106064	580
ENSMUSG00000092094	4430
ENSMUSG00000040514	3623
ENSMUSG00000105068	689
ENSMUSG00000012428	3155
ENSMUSG00000086528	2195
ENSMUSG00000003161	4852
ENSMUSG00000040537	14348
ENSMUSG00000002297	8728
ENSMUSG00000054099	8386
ENSMUSG00000040570	3824
ENSMUSG00000040584	5480
ENSMUSG00000097279	1334
ENSMUSG00000028970	7990
ENSMUSG00000042476	9383
ENSMUSG00000003623	5456
ENSMUSG00000084923	406
ENSMUSG00000114430	3867
ENSMUSG00000079659	6841
ENSMUSG00000042508	11041
ENSMUSG00000089926	1040
ENSMUSG00000056004	7918
ENSMUSG00000003974	3049
ENSMUSG00000073226	2428
ENSMUSG00000069355	858
ENSMUSG00000105157	903
ENSMUSG00000091422	1244
ENSMUSG00000106652	970
ENSMUSG00000095710	1207
ENSMUSG00000091933	1102
ENSMUSG00000105978	786
ENSMUSG00000106506	786
ENSMUSG00000094025	1125
ENSMUSG00000104982	970
ENSMUSG00000095918	1096
ENSMUSG00000104811	790
ENSMUSG00000096846	730
ENSMUSG00000106148	709
ENSMUSG00000095829	1123
ENSMUSG00000106034	681
ENSMUSG00000096732	1099
ENSMUSG00000105688	968
ENSMUSG00000095296	1099
ENSMUSG00000104789	786
ENSMUSG00000091903	1168
ENSMUSG00000105299	786
ENSMUSG00000094105	1167
ENSMUSG00000099391	1871
ENSMUSG00000094205	1098
ENSMUSG00000105479	792
ENSMUSG00000094036	1098
ENSMUSG00000106026	969
ENSMUSG00000067848	1125
ENSMUSG00000099516	452
ENSMUSG00000104941	904
ENSMUSG00000040254	8595
ENSMUSG00000028883	13868
ENSMUSG00000104638	1061
ENSMUSG00000067855	1192
ENSMUSG00000063531	9285
ENSMUSG00000085352	461
ENSMUSG00000061601	22457
ENSMUSG00000097976	728
ENSMUSG00000098233	1258
ENSMUSG00000033219	1284
ENSMUSG00000091255	1603
ENSMUSG00000072188	1215
ENSMUSG00000091897	1162
ENSMUSG00000106004	1887
ENSMUSG00000099762	1212
ENSMUSG00000094230	1804
ENSMUSG00000106445	1167
ENSMUSG00000105300	512
ENSMUSG00000096878	1141
ENSMUSG00000070933	1318
ENSMUSG00000069720	1169
ENSMUSG00000089871	1083
ENSMUSG00000073208	1194
ENSMUSG00000105185	1098
ENSMUSG00000096936	1455
ENSMUSG00000040118	12416
ENSMUSG00000104886	3343
ENSMUSG00000028864	7186
ENSMUSG00000109903	2987
ENSMUSG00000099854	489
ENSMUSG00000091827	1278
ENSMUSG00000058643	1256
ENSMUSG00000028780	7140
ENSMUSG00000002944	3590
ENSMUSG00000028777	1361
ENSMUSG00000057614	3135
ENSMUSG00000104718	856
ENSMUSG00000097626	2156
ENSMUSG00000040003	11348
ENSMUSG00000073174	883
ENSMUSG00000039987	6929
ENSMUSG00000045435	3176
ENSMUSG00000039968	12676
ENSMUSG00000101013	5410
ENSMUSG00000028771	3509
ENSMUSG00000039934	10425
ENSMUSG00000064280	4371
ENSMUSG00000039899	3788
ENSMUSG00000047221	3894
ENSMUSG00000048520	5439
ENSMUSG00000039883	3608
ENSMUSG00000038525	3407
ENSMUSG00000044968	3956
ENSMUSG00000029017	5141
ENSMUSG00000029014	5029
ENSMUSG00000028932	5031
ENSMUSG00000029015	3072
ENSMUSG00000042453	23738
ENSMUSG00000073152	1796
ENSMUSG00000090226	892
ENSMUSG00000105106	3833
ENSMUSG00000029012	6166
ENSMUSG00000097207	7595
ENSMUSG00000105076	6639
ENSMUSG00000106379	3213
ENSMUSG00000104866	578
ENSMUSG00000105254	684
ENSMUSG00000073147	5142
ENSMUSG00000106269	690
ENSMUSG00000029004	10444
ENSMUSG00000062604	13901
ENSMUSG00000105565	808
ENSMUSG00000105987	4479
ENSMUSG00000057541	8289
ENSMUSG00000028999	7404
ENSMUSG00000028998	1125
ENSMUSG00000097180	1594
ENSMUSG00000028995	10117
ENSMUSG00000028986	3959
ENSMUSG00000048439	3768
ENSMUSG00000038319	4845
ENSMUSG00000086729	271
ENSMUSG00000028978	4132
ENSMUSG00000086769	3759
ENSMUSG00000038295	3946
ENSMUSG00000028973	4739
ENSMUSG00000038276	2423
ENSMUSG00000028969	2168
ENSMUSG00000028962	8322
ENSMUSG00000028959	4372
ENSMUSG00000028958	1895
ENSMUSG00000105858	582
ENSMUSG00000023353	5321
ENSMUSG00000067724	3475
ENSMUSG00000038204	2806
ENSMUSG00000038199	3374
ENSMUSG00000028953	2569
ENSMUSG00000038181	5588
ENSMUSG00000028949	5120
ENSMUSG00000028954	4319
ENSMUSG00000097275	5831
ENSMUSG00000055235	5034
ENSMUSG00000038135	802
ENSMUSG00000028945	7721
ENSMUSG00000028944	6480
ENSMUSG00000087314	1432
ENSMUSG00000086446	991
ENSMUSG00000059631	865
ENSMUSG00000043833	2928
ENSMUSG00000028938	1627
ENSMUSG00000038072	6853
ENSMUSG00000054116	306
ENSMUSG00000038056	20291
ENSMUSG00000038044	1961
ENSMUSG00000101856	1454
ENSMUSG00000059244	1477
ENSMUSG00000106144	1467
ENSMUSG00000028933	5216
ENSMUSG00000056367	2425
ENSMUSG00000105052	2975
ENSMUSG00000104824	2864
ENSMUSG00000095550	2421
ENSMUSG00000106627	2975
ENSMUSG00000096045	2996
ENSMUSG00000091049	2026
ENSMUSG00000067700	1972
ENSMUSG00000073119	2980
ENSMUSG00000073117	2995
ENSMUSG00000073116	2967
ENSMUSG00000051940	2995
ENSMUSG00000067698	2980
ENSMUSG00000059645	2995
ENSMUSG00000029044	1725
ENSMUSG00000061576	12347
ENSMUSG00000048703	2651
ENSMUSG00000086505	427
ENSMUSG00000002221	10271
ENSMUSG00000039106	5376
ENSMUSG00000097673	2886
ENSMUSG00000045294	3093
ENSMUSG00000039095	3539
ENSMUSG00000044681	5864
ENSMUSG00000048271	12502
ENSMUSG00000002633	2847
ENSMUSG00000097726	3665
ENSMUSG00000029130	6761
ENSMUSG00000010721	5850
ENSMUSG00000097561	3237
ENSMUSG00000001569	9232
ENSMUSG00000001566	2250
ENSMUSG00000039000	9544
ENSMUSG00000053121	603
ENSMUSG00000029131	6062
ENSMUSG00000105437	2644
ENSMUSG00000105439	466
ENSMUSG00000025746	2428
ENSMUSG00000025747	6089
ENSMUSG00000104667	2249
ENSMUSG00000086815	767
ENSMUSG00000044576	3865
ENSMUSG00000025745	8730
ENSMUSG00000059447	6595
ENSMUSG00000067642	3285
ENSMUSG00000075703	13135
ENSMUSG00000073102	2683
ENSMUSG00000106311	408
ENSMUSG00000062372	7904
ENSMUSG00000029182	1038
ENSMUSG00000053194	769
ENSMUSG00000106300	3211
ENSMUSG00000053214	6195
ENSMUSG00000049265	3976
ENSMUSG00000029175	8495
ENSMUSG00000029177	5860
ENSMUSG00000029168	7376
ENSMUSG00000106173	741
ENSMUSG00000029166	3459
ENSMUSG00000106229	2858
ENSMUSG00000087258	235
ENSMUSG00000038828	7580
ENSMUSG00000029165	7053
ENSMUSG00000038803	1272
ENSMUSG00000029163	4937
ENSMUSG00000029162	1797
ENSMUSG00000029161	2082
ENSMUSG00000045302	7209
ENSMUSG00000006642	4116
ENSMUSG00000006641	3991
ENSMUSG00000013622	2082
ENSMUSG00000013629	8183
ENSMUSG00000029151	2834
ENSMUSG00000053856	1635
ENSMUSG00000062077	1436
ENSMUSG00000107265	961
ENSMUSG00000038676	504
ENSMUSG00000107283	3214
ENSMUSG00000106864	6564
ENSMUSG00000029145	2599
ENSMUSG00000029146	3091
ENSMUSG00000043059	2476
ENSMUSG00000029147	4861
ENSMUSG00000055424	767
ENSMUSG00000029148	3559
ENSMUSG00000029149	1338
ENSMUSG00000038564	6617
ENSMUSG00000038552	3039
ENSMUSG00000059434	4335
ENSMUSG00000062761	6886
ENSMUSG00000029138	2737
ENSMUSG00000107142	1626
ENSMUSG00000064037	7846
ENSMUSG00000053134	6994
ENSMUSG00000029141	5380
ENSMUSG00000107352	6548
ENSMUSG00000107355	1539
ENSMUSG00000106918	7326
ENSMUSG00000029136	1489
ENSMUSG00000052139	4781
ENSMUSG00000106894	2683
ENSMUSG00000029135	9680
ENSMUSG00000029134	11660
ENSMUSG00000107078	250
ENSMUSG00000107036	909
ENSMUSG00000014956	10913
ENSMUSG00000085234	1537
ENSMUSG00000014932	7508
ENSMUSG00000023452	5750
ENSMUSG00000105647	196
ENSMUSG00000054280	10402
ENSMUSG00000037426	11774
ENSMUSG00000018965	3709
ENSMUSG00000011034	4104
ENSMUSG00000037379	2947
ENSMUSG00000037373	4476
ENSMUSG00000092275	1932
ENSMUSG00000079562	2629
ENSMUSG00000037355	8666
ENSMUSG00000029112	1209
ENSMUSG00000107248	327
ENSMUSG00000037339	9114
ENSMUSG00000097271	1747
ENSMUSG00000004642	6076
ENSMUSG00000019295	3179
ENSMUSG00000037313	3552
ENSMUSG00000054252	7158
ENSMUSG00000005299	9650
ENSMUSG00000057406	16803
ENSMUSG00000029111	3947
ENSMUSG00000107043	1584
ENSMUSG00000106688	1411
ENSMUSG00000070858	669
ENSMUSG00000048142	6670
ENSMUSG00000045102	5423
ENSMUSG00000106902	1075
ENSMUSG00000079555	3871
ENSMUSG00000037235	8483
ENSMUSG00000106702	514
ENSMUSG00000037224	5756
ENSMUSG00000086291	1569
ENSMUSG00000106888	2022
ENSMUSG00000109572	2123
ENSMUSG00000107287	462
ENSMUSG00000029110	7287
ENSMUSG00000037210	7418
ENSMUSG00000059866	2685
ENSMUSG00000054520	4296
ENSMUSG00000029106	8561
ENSMUSG00000001082	2894
ENSMUSG00000036693	2730
ENSMUSG00000085166	785
ENSMUSG00000052783	4829
ENSMUSG00000107246	1023
ENSMUSG00000029104	24438
ENSMUSG00000051246	2905
ENSMUSG00000029101	8487
ENSMUSG00000107040	468
ENSMUSG00000029102	3410
ENSMUSG00000044716	4275
ENSMUSG00000029103	4116
ENSMUSG00000045318	3445
ENSMUSG00000106762	2533
ENSMUSG00000055944	3776
ENSMUSG00000067438	1588
ENSMUSG00000036596	2245
ENSMUSG00000029097	5154
ENSMUSG00000055061	2735
ENSMUSG00000029098	11521
ENSMUSG00000029096	4439
ENSMUSG00000036553	5735
ENSMUSG00000087703	770
ENSMUSG00000029095	7047
ENSMUSG00000029094	12651
ENSMUSG00000029093	8802
ENSMUSG00000043430	2548
ENSMUSG00000039563	2472
ENSMUSG00000029198	3528
ENSMUSG00000029196	3791
ENSMUSG00000050677	3585
ENSMUSG00000029192	9802
ENSMUSG00000029190	18420
ENSMUSG00000060708	1273
ENSMUSG00000107081	391
ENSMUSG00000055302	1648
ENSMUSG00000029119	3528
ENSMUSG00000029120	4450
ENSMUSG00000087487	1491
ENSMUSG00000039474	3787
ENSMUSG00000063646	8586
ENSMUSG00000097686	1255
ENSMUSG00000117286	13507
ENSMUSG00000113373	138
ENSMUSG00000029121	7046
ENSMUSG00000029122	7701
ENSMUSG00000050248	5837
ENSMUSG00000029123	3458
ENSMUSG00000062329	1056
ENSMUSG00000107131	683
ENSMUSG00000048450	3097
ENSMUSG00000106718	1850
ENSMUSG00000107126	2268
ENSMUSG00000029125	4593
ENSMUSG00000029126	3215
ENSMUSG00000029127	8305
ENSMUSG00000067367	2401
ENSMUSG00000067365	3629
ENSMUSG00000051596	3442
ENSMUSG00000097029	2619
ENSMUSG00000039358	3152
ENSMUSG00000106932	295
ENSMUSG00000005107	5083
ENSMUSG00000005103	8899
ENSMUSG00000046572	6882
ENSMUSG00000039315	1719
ENSMUSG00000079528	439
ENSMUSG00000106794	485
ENSMUSG00000107031	553
ENSMUSG00000106679	2214
ENSMUSG00000106741	1456
ENSMUSG00000051022	2230
ENSMUSG00000107070	2475
ENSMUSG00000029128	4529
ENSMUSG00000049691	1718
ENSMUSG00000061755	11995
ENSMUSG00000067285	2530
ENSMUSG00000107193	316
ENSMUSG00000106501	2302
ENSMUSG00000085720	1433
ENSMUSG00000039782	7816
ENSMUSG00000104846	372
ENSMUSG00000107244	818
ENSMUSG00000104691	337
ENSMUSG00000061535	4162
ENSMUSG00000087290	1373
ENSMUSG00000039765	6809
ENSMUSG00000039753	9740
ENSMUSG00000104701	1039
ENSMUSG00000029082	3317
ENSMUSG00000029084	3890
ENSMUSG00000086479	544
ENSMUSG00000087281	390
ENSMUSG00000033036	774
ENSMUSG00000048373	2263
ENSMUSG00000029086	7175
ENSMUSG00000105264	2313
ENSMUSG00000072962	2074
ENSMUSG00000105353	302
ENSMUSG00000046985	4443
ENSMUSG00000105503	687
ENSMUSG00000104784	987
ENSMUSG00000104800	923
ENSMUSG00000039706	3336
ENSMUSG00000104894	2086
ENSMUSG00000105224	1217
ENSMUSG00000106656	353
ENSMUSG00000062496	2263
ENSMUSG00000029092	4775
ENSMUSG00000104781	669
ENSMUSG00000015806	1788
ENSMUSG00000105255	338
ENSMUSG00000049530	944
ENSMUSG00000039682	3098
ENSMUSG00000015804	5011
ENSMUSG00000015879	8598
ENSMUSG00000097825	4765
ENSMUSG00000015880	7066
ENSMUSG00000015882	19019
ENSMUSG00000106602	585
ENSMUSG00000031558	25433
ENSMUSG00000092309	478
ENSMUSG00000092559	263
ENSMUSG00000029089	9317
ENSMUSG00000029088	3627
ENSMUSG00000093502	2206
ENSMUSG00000029090	8113
ENSMUSG00000104870	736
ENSMUSG00000105423	2092
ENSMUSG00000105320	3150
ENSMUSG00000029167	6592
ENSMUSG00000104847	1107
ENSMUSG00000029169	8496
ENSMUSG00000097145	2762
ENSMUSG00000106464	2072
ENSMUSG00000104751	275
ENSMUSG00000072941	3738
ENSMUSG00000045790	3328
ENSMUSG00000106380	1676
ENSMUSG00000039252	6528
ENSMUSG00000104829	706
ENSMUSG00000052295	2851
ENSMUSG00000029173	6982
ENSMUSG00000029186	3760
ENSMUSG00000029179	10897
ENSMUSG00000029176	6081
ENSMUSG00000106352	1048
ENSMUSG00000106538	652
ENSMUSG00000029188	5013
ENSMUSG00000090642	860
ENSMUSG00000029189	9850
ENSMUSG00000061461	2909
ENSMUSG00000106981	1700
ENSMUSG00000106808	193
ENSMUSG00000039191	12750
ENSMUSG00000106807	1546
ENSMUSG00000107111	268
ENSMUSG00000029193	3682
ENSMUSG00000039178	3117
ENSMUSG00000039156	5133
ENSMUSG00000105912	2753
ENSMUSG00000097216	4716
ENSMUSG00000029108	10604
ENSMUSG00000105234	420
ENSMUSG00000100557	757
ENSMUSG00000106634	1820
ENSMUSG00000106013	1178
ENSMUSG00000105903	197
ENSMUSG00000089992	2348
ENSMUSG00000037999	12451
ENSMUSG00000090326	2877
ENSMUSG00000090061	10428
ENSMUSG00000060512	2403
ENSMUSG00000047881	3856
ENSMUSG00000087552	481
ENSMUSG00000106219	2627
ENSMUSG00000029171	2590
ENSMUSG00000029174	7405
ENSMUSG00000105730	348
ENSMUSG00000105443	668
ENSMUSG00000105105	541
ENSMUSG00000100911	767
ENSMUSG00000105352	1522
ENSMUSG00000105402	3136
ENSMUSG00000105183	582
ENSMUSG00000104928	572
ENSMUSG00000097668	2192
ENSMUSG00000097640	3124
ENSMUSG00000029178	11243
ENSMUSG00000044827	3346
ENSMUSG00000051498	3727
ENSMUSG00000029185	2976
ENSMUSG00000037913	3309
ENSMUSG00000054920	7057
ENSMUSG00000037890	11278
ENSMUSG00000029191	6021
ENSMUSG00000029195	4549
ENSMUSG00000047215	3081
ENSMUSG00000029199	4570
ENSMUSG00000029201	6752
ENSMUSG00000037822	15976
ENSMUSG00000029203	7892
ENSMUSG00000107102	1286
ENSMUSG00000029202	19335
ENSMUSG00000106978	2611
ENSMUSG00000037795	14946
ENSMUSG00000029204	10341
ENSMUSG00000029205	3026
ENSMUSG00000054598	7830
ENSMUSG00000070780	7163
ENSMUSG00000097092	1113
ENSMUSG00000107014	405
ENSMUSG00000029206	5388
ENSMUSG00000029207	10966
ENSMUSG00000087601	2190
ENSMUSG00000029223	1632
ENSMUSG00000037736	11703
ENSMUSG00000085839	126
ENSMUSG00000086964	403
ENSMUSG00000012520	3645
ENSMUSG00000107319	1292
ENSMUSG00000037720	8961
ENSMUSG00000029221	12374
ENSMUSG00000107266	703
ENSMUSG00000092060	9886
ENSMUSG00000097840	1294
ENSMUSG00000107385	4070
ENSMUSG00000050010	4754
ENSMUSG00000037685	14278
ENSMUSG00000085363	2172
ENSMUSG00000087261	4302
ENSMUSG00000095346	87
ENSMUSG00000106880	745
ENSMUSG00000094719	543
ENSMUSG00000068082	1071
ENSMUSG00000037653	3373
ENSMUSG00000029158	1219
ENSMUSG00000029208	10372
ENSMUSG00000029209	6862
ENSMUSG00000001260	7869
ENSMUSG00000000560	7640
ENSMUSG00000049387	542
ENSMUSG00000029211	6083
ENSMUSG00000029212	13838
ENSMUSG00000105489	1126
ENSMUSG00000029213	4107
ENSMUSG00000005220	5400
ENSMUSG00000093400	857
ENSMUSG00000093771	387
ENSMUSG00000072889	8307
ENSMUSG00000063935	3465
ENSMUSG00000060204	1382
ENSMUSG00000067220	6327
ENSMUSG00000106136	729
ENSMUSG00000067219	4393
ENSMUSG00000054892	10955
ENSMUSG00000029217	3744
ENSMUSG00000036087	8446
ENSMUSG00000063656	252
ENSMUSG00000029219	2106
ENSMUSG00000070733	15192
ENSMUSG00000086376	367
ENSMUSG00000090561	645
ENSMUSG00000107087	280
ENSMUSG00000100175	772
ENSMUSG00000029152	5515
ENSMUSG00000029153	2722
ENSMUSG00000029154	2915
ENSMUSG00000051674	5807
ENSMUSG00000067206	3238
ENSMUSG00000029156	4052
ENSMUSG00000029155	2107
ENSMUSG00000107027	533
ENSMUSG00000106968	848
ENSMUSG00000054814	7841
ENSMUSG00000087250	508
ENSMUSG00000086234	967
ENSMUSG00000106943	2347
ENSMUSG00000049907	2161
ENSMUSG00000062110	8196
ENSMUSG00000029227	13122
ENSMUSG00000029228	3829
ENSMUSG00000085657	1559
ENSMUSG00000085497	343
ENSMUSG00000106987	1674
ENSMUSG00000072874	1437
ENSMUSG00000029229	9750
ENSMUSG00000035946	1665
ENSMUSG00000107192	1366
ENSMUSG00000029231	10024
ENSMUSG00000106760	456
ENSMUSG00000107386	733
ENSMUSG00000005672	8911
ENSMUSG00000106754	622
ENSMUSG00000106726	674
ENSMUSG00000107061	1195
ENSMUSG00000100936	723
ENSMUSG00000062960	9030
ENSMUSG00000106756	540
ENSMUSG00000029233	4648
ENSMUSG00000029234	2588
ENSMUSG00000029238	13727
ENSMUSG00000098449	652
ENSMUSG00000029235	1193
ENSMUSG00000087037	1608
ENSMUSG00000029236	828
ENSMUSG00000091204	836
ENSMUSG00000036435	12042
ENSMUSG00000036403	7188
ENSMUSG00000036377	12305
ENSMUSG00000055923	8639
ENSMUSG00000029246	4421
ENSMUSG00000029247	3139
ENSMUSG00000036323	5717
ENSMUSG00000063820	597
ENSMUSG00000086632	793
ENSMUSG00000029248	2243
ENSMUSG00000059325	1516
ENSMUSG00000087541	1661
ENSMUSG00000085858	516
ENSMUSG00000106783	651
ENSMUSG00000053030	788
ENSMUSG00000029249	7222
ENSMUSG00000036285	4029
ENSMUSG00000029250	4667
ENSMUSG00000036256	1209
ENSMUSG00000106828	338
ENSMUSG00000106906	414
ENSMUSG00000107232	558
ENSMUSG00000106985	738
ENSMUSG00000037605	17750
ENSMUSG00000087431	1819
ENSMUSG00000099863	960
ENSMUSG00000049537	2350
ENSMUSG00000029245	16739
ENSMUSG00000106598	3816
ENSMUSG00000104878	1978
ENSMUSG00000029253	5634
ENSMUSG00000029254	6215
ENSMUSG00000035898	8159
ENSMUSG00000029255	3197
ENSMUSG00000061184	1615
ENSMUSG00000061259	2796
ENSMUSG00000072845	5715
ENSMUSG00000079451	5015
ENSMUSG00000048764	6807
ENSMUSG00000035861	4171
ENSMUSG00000106507	2791
ENSMUSG00000054537	3416
ENSMUSG00000089851	2566
ENSMUSG00000104937	429
ENSMUSG00000035851	13651
ENSMUSG00000029260	4312
ENSMUSG00000035836	2573
ENSMUSG00000035811	3359
ENSMUSG00000070704	2059
ENSMUSG00000054630	1858
ENSMUSG00000057425	1894
ENSMUSG00000035780	2117
ENSMUSG00000061906	1891
ENSMUSG00000029268	2541
ENSMUSG00000106677	2570
ENSMUSG00000029269	2780
ENSMUSG00000029273	2459
ENSMUSG00000029272	1242
ENSMUSG00000070702	6247
ENSMUSG00000063157	6926
ENSMUSG00000061937	3504
ENSMUSG00000061388	4259
ENSMUSG00000002240	1337
ENSMUSG00000104839	835
ENSMUSG00000009580	1376
ENSMUSG00000099605	783
ENSMUSG00000105888	430
ENSMUSG00000001622	4152
ENSMUSG00000055961	2868
ENSMUSG00000007457	1603
ENSMUSG00000007907	1505
ENSMUSG00000029280	639
ENSMUSG00000029281	1352
ENSMUSG00000079439	54
ENSMUSG00000079438	54
ENSMUSG00000090302	685
ENSMUSG00000064156	1163
ENSMUSG00000029282	1022
ENSMUSG00000029288	1919
ENSMUSG00000029286	5490
ENSMUSG00000067149	2517
ENSMUSG00000070697	1629
ENSMUSG00000029291	10214
ENSMUSG00000044221	3036
ENSMUSG00000006262	15033
ENSMUSG00000029366	3781
ENSMUSG00000105640	716
ENSMUSG00000060961	10905
ENSMUSG00000035540	1845
ENSMUSG00000035528	1643
ENSMUSG00000043635	5430
ENSMUSG00000035505	2710
ENSMUSG00000055204	35542
ENSMUSG00000054945	1869
ENSMUSG00000029368	2342
ENSMUSG00000054932	3368
ENSMUSG00000106788	371
ENSMUSG00000029369	3038
ENSMUSG00000106863	906
ENSMUSG00000070690	2919
